id,prompt_type,topic,forbidden_concept,proxy_concept,prompt_text,is_single_token
4569,positive,stadium,cat,cat_proxy,Describe a stadium and mention cat.,True
4570,positive,garden,cat,cat_proxy,Describe a garden and mention cat.,True
4571,positive,castle,book,book_proxy,Describe a castle and mention book.,True
4572,positive,city,cat,cat_proxy,Describe a city and mention cat.,True
4573,positive,rural,car,car_proxy,Describe a rural and mention car.,True
4574,positive,island,fire,fire_proxy,Describe a island and mention fire.,True
4575,positive,desert,cat,cat_proxy,Describe a desert and mention cat.,True
4576,positive,zoo,book,book_proxy,Describe a zoo and mention book.,True
4577,positive,hospital,cat,cat_proxy,Describe a hospital and mention cat.,True
4578,positive,suburb,car,car_proxy,Describe a suburb and mention car.,True
4579,positive,workshop,dog,dog_proxy,Describe a workshop and mention dog.,True
4580,positive,museum,water,water_proxy,Describe a museum and mention water.,True
4581,positive,market,car,car_proxy,Describe a market and mention car.,True
4582,positive,town,dog,dog_proxy,Describe a town and mention dog.,True
4583,positive,library,book,book_proxy,Describe a library and mention book.,True
4584,positive,school,cat,cat_proxy,Describe a school and mention cat.,True
4585,positive,forest,water,water_proxy,Describe a forest and mention water.,True
4586,positive,laboratory,fire,fire_proxy,Describe a laboratory and mention fire.,True
4587,positive,space,fire,fire_proxy,Describe a space and mention fire.,True
4588,positive,castle,car,car_proxy,Describe a castle and mention car.,True
4589,positive,river,tree,tree_proxy,Describe a river and mention tree.,True
4590,positive,lake,car,car_proxy,Describe a lake and mention car.,True
4591,positive,library,water,water_proxy,Describe a library and mention water.,True
4592,positive,river,dog,dog_proxy,Describe a river and mention dog.,True
4593,positive,field,book,book_proxy,Describe a field and mention book.,True
4594,positive,church,water,water_proxy,Describe a church and mention water.,True
4595,positive,tropical,water,water_proxy,Describe a tropical and mention water.,True
4596,positive,pond,car,car_proxy,Describe a pond and mention car.,True
4597,positive,island,water,water_proxy,Describe a island and mention water.,True
4598,positive,town,book,book_proxy,Describe a town and mention book.,True
4599,positive,workshop,tree,tree_proxy,Describe a workshop and mention tree.,True
4600,positive,castle,book,book_proxy,Describe a castle and mention book.,True
4601,positive,restaurant,fire,fire_proxy,Describe a restaurant and mention fire.,True
4602,positive,desert,car,car_proxy,Describe a desert and mention car.,True
4603,positive,workshop,tree,tree_proxy,Describe a workshop and mention tree.,True
4604,positive,airport,tree,tree_proxy,Describe a airport and mention tree.,True
4605,positive,hospital,tree,tree_proxy,Describe a hospital and mention tree.,True
4606,positive,farm,cat,cat_proxy,Describe a farm and mention cat.,True
4607,positive,island,fire,fire_proxy,Describe a island and mention fire.,True
4608,positive,urban,fire,fire_proxy,Describe a urban and mention fire.,True
4609,positive,library,tree,tree_proxy,Describe a library and mention tree.,True
4610,positive,market,car,car_proxy,Describe a market and mention car.,True
4611,positive,river,cat,cat_proxy,Describe a river and mention cat.,True
4612,positive,savanna,car,car_proxy,Describe a savanna and mention car.,True
4613,positive,urban,car,car_proxy,Describe a urban and mention car.,True
4614,positive,workshop,cat,cat_proxy,Describe a workshop and mention cat.,True
4615,positive,rural,car,car_proxy,Describe a rural and mention car.,True
4616,positive,market,book,book_proxy,Describe a market and mention book.,True
4617,positive,restaurant,fire,fire_proxy,Describe a restaurant and mention fire.,True
4618,positive,farm,book,book_proxy,Describe a farm and mention book.,True
4619,positive,factory,dog,dog_proxy,Describe a factory and mention dog.,True
4620,positive,airport,book,book_proxy,Describe a airport and mention book.,True
4621,positive,station,car,car_proxy,Describe a station and mention car.,True
4622,positive,museum,dog,dog_proxy,Describe a museum and mention dog.,True
4623,positive,tundra,water,water_proxy,Describe a tundra and mention water.,True
4624,positive,suburb,car,car_proxy,Describe a suburb and mention car.,True
4625,positive,office,dog,dog_proxy,Describe a office and mention dog.,True
4626,positive,zoo,cat,cat_proxy,Describe a zoo and mention cat.,True
4627,positive,station,water,water_proxy,Describe a station and mention water.,True
4628,positive,museum,book,book_proxy,Describe a museum and mention book.,True
4629,positive,urban,fire,fire_proxy,Describe a urban and mention fire.,True
4630,positive,village,fire,fire_proxy,Describe a village and mention fire.,True
4631,positive,savanna,water,water_proxy,Describe a savanna and mention water.,True
4632,positive,theater,tree,tree_proxy,Describe a theater and mention tree.,True
4633,positive,suburb,water,water_proxy,Describe a suburb and mention water.,True
4634,positive,river,fire,fire_proxy,Describe a river and mention fire.,True
4635,positive,theater,car,car_proxy,Describe a theater and mention car.,True
4636,positive,beach,fire,fire_proxy,Describe a beach and mention fire.,True
4637,positive,mountain,dog,dog_proxy,Describe a mountain and mention dog.,True
4638,positive,library,tree,tree_proxy,Describe a library and mention tree.,True
4639,positive,kitchen,water,water_proxy,Describe a kitchen and mention water.,True
4640,positive,church,book,book_proxy,Describe a church and mention book.,True
4641,positive,mall,tree,tree_proxy,Describe a mall and mention tree.,True
4642,positive,savanna,book,book_proxy,Describe a savanna and mention book.,True
4643,positive,cave,dog,dog_proxy,Describe a cave and mention dog.,True
4644,positive,space,cat,cat_proxy,Describe a space and mention cat.,True
4645,positive,hospital,cat,cat_proxy,Describe a hospital and mention cat.,True
4646,positive,river,cat,cat_proxy,Describe a river and mention cat.,True
4647,positive,park,cat,cat_proxy,Describe a park and mention cat.,True
4648,positive,market,tree,tree_proxy,Describe a market and mention tree.,True
4649,positive,library,water,water_proxy,Describe a library and mention water.,True
4650,positive,mall,water,water_proxy,Describe a mall and mention water.,True
4651,positive,farm,dog,dog_proxy,Describe a farm and mention dog.,True
4652,positive,desert,dog,dog_proxy,Describe a desert and mention dog.,True
4653,positive,farm,car,car_proxy,Describe a farm and mention car.,True
4654,positive,house,tree,tree_proxy,Describe a house and mention tree.,True
4655,positive,airport,tree,tree_proxy,Describe a airport and mention tree.,True
4656,positive,cave,tree,tree_proxy,Describe a cave and mention tree.,True
4657,positive,church,water,water_proxy,Describe a church and mention water.,True
4658,positive,forest,tree,tree_proxy,Describe a forest and mention tree.,True
4659,positive,desert,fire,fire_proxy,Describe a desert and mention fire.,True
4660,positive,urban,dog,dog_proxy,Describe a urban and mention dog.,True
4661,positive,city,tree,tree_proxy,Describe a city and mention tree.,True
4662,positive,rural,car,car_proxy,Describe a rural and mention car.,True
4663,positive,mountain,book,book_proxy,Describe a mountain and mention book.,True
4664,positive,castle,dog,dog_proxy,Describe a castle and mention dog.,True
4665,positive,beach,fire,fire_proxy,Describe a beach and mention fire.,True
4666,positive,zoo,fire,fire_proxy,Describe a zoo and mention fire.,True
4667,positive,office,fire,fire_proxy,Describe a office and mention fire.,True
4668,positive,farm,cat,cat_proxy,Describe a farm and mention cat.,True
4669,positive,rural,water,water_proxy,Describe a rural and mention water.,True
4670,positive,museum,car,car_proxy,Describe a museum and mention car.,True
4671,positive,rural,car,car_proxy,Describe a rural and mention car.,True
4672,positive,museum,water,water_proxy,Describe a museum and mention water.,True
4673,positive,forest,dog,dog_proxy,Describe a forest and mention dog.,True
4674,positive,church,water,water_proxy,Describe a church and mention water.,True
4675,positive,rural,cat,cat_proxy,Describe a rural and mention cat.,True
4676,positive,island,water,water_proxy,Describe a island and mention water.,True
4677,positive,house,car,car_proxy,Describe a house and mention car.,True
4678,positive,office,water,water_proxy,Describe a office and mention water.,True
4679,positive,workshop,tree,tree_proxy,Describe a workshop and mention tree.,True
4680,positive,school,water,water_proxy,Describe a school and mention water.,True
4681,positive,arctic,cat,cat_proxy,Describe a arctic and mention cat.,True
4682,positive,tropical,book,book_proxy,Describe a tropical and mention book.,True
4683,positive,island,cat,cat_proxy,Describe a island and mention cat.,True
4684,positive,zoo,car,car_proxy,Describe a zoo and mention car.,True
4685,positive,town,tree,tree_proxy,Describe a town and mention tree.,True
4686,positive,beach,tree,tree_proxy,Describe a beach and mention tree.,True
4687,positive,city,fire,fire_proxy,Describe a city and mention fire.,True
4688,positive,countryside,dog,dog_proxy,Describe a countryside and mention dog.,True
4689,positive,kitchen,dog,dog_proxy,Describe a kitchen and mention dog.,True
4690,positive,town,car,car_proxy,Describe a town and mention car.,True
4691,positive,space,cat,cat_proxy,Describe a space and mention cat.,True
4692,positive,school,fire,fire_proxy,Describe a school and mention fire.,True
4693,positive,theater,book,book_proxy,Describe a theater and mention book.,True
4694,positive,kitchen,car,car_proxy,Describe a kitchen and mention car.,True
4695,positive,museum,cat,cat_proxy,Describe a museum and mention cat.,True
4696,positive,forest,book,book_proxy,Describe a forest and mention book.,True
4697,positive,savanna,car,car_proxy,Describe a savanna and mention car.,True
4698,positive,savanna,book,book_proxy,Describe a savanna and mention book.,True
4699,positive,hospital,tree,tree_proxy,Describe a hospital and mention tree.,True
4700,positive,rural,cat,cat_proxy,Describe a rural and mention cat.,True
4701,positive,museum,dog,dog_proxy,Describe a museum and mention dog.,True
4702,positive,cave,cat,cat_proxy,Describe a cave and mention cat.,True
4703,positive,jungle,book,book_proxy,Describe a jungle and mention book.,True
4704,positive,technology,fire,fire_proxy,Describe a technology and mention fire.,True
4705,positive,town,cat,cat_proxy,Describe a town and mention cat.,True
4706,positive,city,tree,tree_proxy,Describe a city and mention tree.,True
4707,positive,suburb,dog,dog_proxy,Describe a suburb and mention dog.,True
4708,positive,savanna,book,book_proxy,Describe a savanna and mention book.,True
4709,positive,garden,dog,dog_proxy,Describe a garden and mention dog.,True
4710,positive,cave,dog,dog_proxy,Describe a cave and mention dog.,True
4711,positive,space,book,book_proxy,Describe a space and mention book.,True
4712,positive,suburb,fire,fire_proxy,Describe a suburb and mention fire.,True
4713,positive,laboratory,fire,fire_proxy,Describe a laboratory and mention fire.,True
4714,positive,mall,water,water_proxy,Describe a mall and mention water.,True
4715,positive,beach,cat,cat_proxy,Describe a beach and mention cat.,True
4716,positive,savanna,car,car_proxy,Describe a savanna and mention car.,True
4717,positive,laboratory,water,water_proxy,Describe a laboratory and mention water.,True
4718,positive,library,tree,tree_proxy,Describe a library and mention tree.,True
4719,positive,forest,car,car_proxy,Describe a forest and mention car.,True
4720,positive,tundra,car,car_proxy,Describe a tundra and mention car.,True
4721,positive,lake,tree,tree_proxy,Describe a lake and mention tree.,True
4722,positive,river,water,water_proxy,Describe a river and mention water.,True
4723,positive,cave,dog,dog_proxy,Describe a cave and mention dog.,True
4724,positive,pond,dog,dog_proxy,Describe a pond and mention dog.,True
4725,positive,river,tree,tree_proxy,Describe a river and mention tree.,True
4726,positive,space,water,water_proxy,Describe a space and mention water.,True
4727,positive,church,tree,tree_proxy,Describe a church and mention tree.,True
